,X,Y,Type,Estimate
1451,Q1__Altitude__continuous,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,LIN,0.011555321332112815
1452,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q77__Info_source_Govt__binary_nominal__4,LIN,0.011527947932368264
1453,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q85__Group_6__binary_nominal__6,LIN,-0.011499764069111499
1454,Q6__Arrondissement_99__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,-0.011477858080386793
1455,Q84__Years_using_drip_irrigation__continuous,Q65__Variety_Imported__binary_nominal__1,LIN,0.011464626490214423
1456,Q0__Hope_total__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,LIN,-0.011355991824811796
1457,Q93__Trust_most_people__ordinal,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,0.011355176067745304
1458,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.011305087554442076
1459,Q88__Own_business_income_source__binary_nominal__2,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,0.011286318829004788
1460,Q6__Arrondissement_4__binary_nominal__2,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.011250411906734816
1461,Q88__Own_business_income_source__binary_nominal__2,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,LIN,-0.011224349985999048
1462,Q0__Hope_total__continuous,Q95__Dislike_not_knowing_future__ordinal,LIN,0.011220095847149938
1463,Q85__Group_6__binary_nominal__6,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.011195242440210765
1464,Q0__Hope_total__continuous,Q80__Plow_weather_self_reason_other__binary_nominal__3,LIN,0.011191197537114827
1465,Q7__name_of_village_touba_ndiaye__binary_nominal__18,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,-0.011030210905084959
1466,Q0__AGR_PROD__continuous,Q85__Group_6__binary_nominal__6,LIN,-0.011006112827213565
1467,Q7__name_of_village_touba_ndiaye__binary_nominal__18,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.010972513330602049
1468,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,Q88__Own_business_income_source__binary_nominal__2,LIN,0.010956333631857676
1469,Q7__name_of_village_beer__binary_nominal__1,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.010901120932902351
1470,Q88__Own_business_income_source__binary_nominal__2,Q74__Practice_crop_rotation__binary_nominal__1,LIN,0.010900041118923492
1471,Q7__name_of_village_ndindy__binary_nominal__13,Q7__name_of_village_diar__binary_nominal__4,LIN,-0.010831305142102569
1472,Q0__Education_years__continuous,Q69__Use_pesticide_or_herbicide__binary__1,LIN,0.01081097851119744
1473,Q0__Has_Education_Yes_No__binary__1,Q64__Seed_source_Selfprepared__binary_nominal__3,LIN,0.01080333258988338
1474,Q89__Primary_education__binary_nominal__2,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.010801264660440044
1475,Q0__Hope_total__continuous,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,LIN,-0.01076598725596468
1476,Q6__Arrondissement_4__binary_nominal__2,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.010697588427010771
1477,Q0__AGR_PROD__continuous,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,LIN,-0.010610512412340864
1478,Q4__HasPhoneNumber__binary__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.010603205182415518
1479,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.010598155743048667
1480,Q4__HasPhoneNumber__binary__1,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,0.010553197421610025
1481,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.010537160590762908
1482,Q7__name_of_village_notto__binary_nominal__15,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.010452968404186278
1483,Q7__name_of_village_keur_ale_gaye__binary_nominal__8,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.010337832912575394
1484,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.010292357843147899
1485,Q82__Irrigation_drip__binary_nominal__1,Q74__Practice_manuring__binary_nominal__2,LIN,-0.010180351368449504
1486,Q6__Arrondissement_4__binary_nominal__2,Q7__name_of_village_diar__binary_nominal__4,LIN,0.010166140253665964
1487,Q88__Own_business_income_source__binary_nominal__2,Q7__name_of_village_diar__binary_nominal__4,LIN,0.010087574989393298
1488,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q93__Trust_most_people__ordinal,LIN,0.010012977804980533
1489,Q95__Dislike_not_knowing_future__ordinal,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.010005285230496834
1490,Q92__Current_loan_amount_XOF__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,LIN,-0.009933839988989729
1491,Q93__Trust_most_people__ordinal,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.009913710336094275
1492,Q0__AGR_PROD__continuous,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,0.00989083548075666
1493,Q95__Dislike_not_knowing_future__ordinal,Q85__Group_6__binary_nominal__6,LIN,0.009878996204422286
1494,Q6__Arrondissement_4__binary_nominal__2,Q81__Sow_radio__binary_nominal__1,LIN,-0.009874823962006356
1495,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.009820530660964296
1496,Q0__Education_years__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.009817496506470097
1497,Q4__HasPhoneNumber__binary__1,Q69__Use_pesticide_or_herbicide__binary__1,LIN,-0.009755969307670458
1498,Q4__HasPhoneNumber__binary__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.009730617377622814
1499,Q1__Altitude__continuous,Q0__Hope_total__continuous,LIN,0.009728944840452107
1500,Q1__Altitude__continuous,Q85__Group_3__binary_nominal__3,LIN,-0.009627344395548649
1501,Q1__Altitude__continuous,Q85__Group_1__binary_nominal__1,LIN,-0.009599774760193197
1502,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q81__Sow_radio__binary_nominal__1,LIN,-0.009597242761289657
1503,Q93__Trust_most_people__ordinal,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,0.00957933346276375
1504,Q89__Secondary_education__binary_nominal__3,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.009545857526574164
1505,Q82__Irrigation_drip__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,-0.009464863864301376
1506,Q6__Arrondissement_4__binary_nominal__2,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.00935058635566675
1507,Q4__HasPhoneNumber__binary__1,Q85__Group_6__binary_nominal__6,LIN,0.009344836822070542
1508,Q84__Years_using_drip_irrigation__continuous,Q66__Seedlings_No__binary_nominal__2,LIN,0.009297808168655637
1509,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.009255517802177204
1510,Q7__name_of_village_notto__binary_nominal__15,Q81__Sow_radio__binary_nominal__1,LIN,-0.009242610160336603
1511,Q74__Practice_crop_rotation__binary_nominal__1,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.009210179729497527
1512,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q85__Group_6__binary_nominal__6,LIN,-0.009203804621170276
1513,Q84__Years_using_drip_irrigation__continuous,Q7__name_of_village_keur_ale_gaye__binary_nominal__8,LIN,-0.009142561465595517
1514,Q93__Trust_most_people__ordinal,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.009118887803266015
1515,Q85__Group_3__binary_nominal__3,Q85__Group_6__binary_nominal__6,LIN,-0.008960811820681605
1516,Q0__AGR_PROD__continuous,Q7__name_of_village_thionakh__binary_nominal__17,LIN,-0.008934490833369464
1517,Q0__Hope_total__continuous,Q85__Group_1__binary_nominal__1,LIN,-0.008916379751016737
1518,Q88__Own_business_income_source__binary_nominal__2,Q67__Fertilizer_Chemical__binary_nominal__1,LIN,0.008908606604343498
1519,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,0.008882464799965876
1520,Q1__Altitude__continuous,Q63__CROP_Vegetables_3__binary_nominal__2,LIN,-0.008874335466581599
1521,Q4__HasPhoneNumber__binary__1,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.008795416351693534
1522,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,LIN,-0.008746218066904256
1523,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.008728721465634023
1524,Q88__Own_business_income_source_Formal_employment_income_source__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.008714706754948516
1525,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.008673627473691369
1526,Q6__Arrondissement_3__binary_nominal__1,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.008630521784875073
1527,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.008630521784875073
1528,Q0__AGR_PROD__continuous,Q69__Use_pesticide_or_herbicide__binary__1,LIN,-0.008613734737777764
1529,Q81__Sow_radio__binary_nominal__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.008585719476208994
1530,Q80__Plow_weather_radio__binary_nominal__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.008585719476208994
1531,Q1__Altitude__continuous,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.008582973446011851
1532,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,0.008577617729074633
1533,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,0.0084605340827236
1534,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.008459836651015983
1535,Q6__Arrondissement_3__binary_nominal__1,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.008397364708178987
1536,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.008397364708178987
1537,Q4__HasPhoneNumber__binary__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.008393962410476054
1538,Q0__Education_years__continuous,Q7__name_of_village_beer__binary_nominal__1,LIN,-0.008386421170014232
1539,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.00836822160638224
1540,Q81__Sow_weather_self__binary_nominal__2,Q74__Practice_manuring__binary_nominal__2,LIN,-0.008362654667981605
1541,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.008327060635081684
1542,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q81__Sow_radio__binary_nominal__1,LIN,-0.008263049300631795
1543,Q0__Education_years__continuous,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,-0.008241455784892788
1544,Q0__Has_Education_Yes_No__binary__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.008187842632132299
1545,Q93__Trust_most_people__ordinal,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,-0.008179109878086347
1546,Q92__Current_loan_amount_XOF__continuous,Q85__Group_1__binary_nominal__1,LIN,0.00810400110107754
1547,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q7__name_of_village_keur_ale_gaye__binary_nominal__8,LIN,0.008040095670939091
1548,Q4__HasPhoneNumber__binary__1,Q66__Seedlings_No__binary_nominal__2,LIN,0.007985417923050409
1549,Q80__Plow_weather_self__binary_nominal__2,Q74__Practice_manuring__binary_nominal__2,LIN,-0.00796009537960302
1550,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q85__Group_6__binary_nominal__6,LIN,-0.007953187050147421
1551,Q64__Seed_source_Selfprepared_Bought_neighbor__binary_nominal__1,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.007923879111900163
1552,Q4__HasPhoneNumber__binary__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,LIN,-0.007900546342851861
1553,Q82__irrigation_surface__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_daba__binary_nominal__8,LIN,0.007830711107716501
1554,Q1__Altitude__continuous,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.0077480986964906925
1555,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.007640026738924855
1556,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q67__Fertilizer_Manure__binary_nominal__2,LIN,-0.00763012040981894
1557,Q1__Altitude__continuous,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.0076125895711322555
1558,Q0__AGR_PROD__continuous,Q74__Practice_manuring__binary_nominal__2,LIN,-0.007595983293547084
1559,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q85__Group_6__binary_nominal__6,LIN,-0.007583226694294442
1560,Q0__AGR_PROD__continuous,Q7__name_of_village_ndindy__binary_nominal__13,LIN,-0.00754887451853388
1561,Q92__Current_loan_amount_XOF__continuous,Q89__Other_education__binary_nominal__1,LIN,0.007499668018128461
1562,Q0__Education_years__continuous,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,0.007443519958404448
1563,Q64__Seed_source_Selfprepared_Bought_shop__binary_nominal__2,Q89__Secondary_education__binary_nominal__3,LIN,-0.007405143565964934
1564,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,-0.00739346882664771
1565,Q88__Own_business_income_source__binary_nominal__2,Q66__Seedlings_No__binary_nominal__2,LIN,-0.007367459819908403
1566,Q95__Dislike_not_knowing_future__ordinal,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.0073447120821279925
1567,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.007312401675593674
1568,Q84__Years_using_drip_irrigation__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,0.0073063556787028
1569,Q6__Arrondissement_99__binary_nominal__4,Q81__Sow_radio__binary_nominal__1,LIN,0.007264845413681578
1570,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.007182236129907019
1571,Q4__HasPhoneNumber__binary__1,Q7__name_of_village_beer__binary_nominal__1,LIN,-0.0071253155402775485
1572,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.007033514793220706
1573,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.007003248220247864
1574,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.007000100036170964
1575,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.006976373516966057
1576,Q0__Has_Education_Yes_No__binary__1,Q66__Seedlings_Bought_neighbor__binary_nominal__1,LIN,0.0069131240479774455
1577,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__14,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.006901816278420894
1578,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q81__Sow_radio__binary_nominal__1,LIN,-0.006901080479488467
1579,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.006896623126541529
1580,Q6__Arrondissement_3__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.006896623126541529
1581,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.006880136737879655
1582,Q95__Dislike_not_knowing_future__ordinal,Q7__name_of_village_ndeuye__binary_nominal__11,LIN,-0.00684080689168461
1583,Q0__AGR_PROD__continuous,Q73__Machinery_tractor_Machinery_daba__binary_nominal__19,LIN,-0.006818140412367329
1584,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,0.006793304675215419
1585,Q0__Has_Education_Yes_No__binary__1,Q85__Group_6__binary_nominal__6,LIN,-0.006756482020953688
1586,Q0__Has_Education_Yes_No__binary__1,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,-0.006737646959243004
1587,Q5__Age__continuous,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.006687385516809488
1588,Q73__Machinery_sprayer_Machinery_daba__binary_nominal__17,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.006659451682117433
1589,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__11,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,-0.006645930929842777
1590,Q7__name_of_village_ngay_ngay__binary_nominal__14,Q81__Sow_radio__binary_nominal__1,LIN,-0.006553367726391966
1591,Q7__name_of_village_beer__binary_nominal__1,Q81__Sow_radio__binary_nominal__1,LIN,-0.006534781648232157
1592,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,0.0065170567010995805
1593,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.006505060185447161
1594,Q7__name_of_village_keur_abdou_ndoye__binary_nominal__7,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.0064406845096110525
1595,Q6__Arrondissement_99__binary_nominal__4,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.006391513034006893
1596,Q89__Secondary_education__binary_nominal__3,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.00627960601605329
1597,Q0__AGR_PROD__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__25,LIN,-0.006267976794171987
1598,Q88__Own_business_income_source__binary_nominal__2,Q66__Seedlings_Selfprepared__binary_nominal__3,LIN,0.006256833123483837
1599,Q0__AGR_PROD__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,0.006135752601903707
1600,Q5__Age__continuous,Q74__Practice_manuring__binary_nominal__2,LIN,-0.006125907320296296
1601,Q63___CROP_Fruit_2_CROP_Vegetables_3__binary_nominal__1,Q81__Sow_radio__binary_nominal__1,LIN,-0.0061253989757633935
1602,Q1__Altitude__continuous,Q77__Info_source_Govt__binary_nominal__4,LIN,-0.006077028265717839
1603,Q84__Years_using_drip_irrigation__continuous,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer__binary_nominal__23,LIN,-0.006023821249284097
1604,Q72__Sold_VEG_Local_trader__binary_nominal__1,Q81__Sow_radio__binary_nominal__1,LIN,0.006014933120043955
1605,Q0__Hope_total__continuous,Q65__Variety_Imported__binary_nominal__1,LIN,0.0059982341496528984
1606,Q7__name_of_village_darou_sarr__binary_nominal__3,Q85__Group_3__binary_nominal__3,LIN,0.0059509904531411285
1607,Q1__Altitude__continuous,Q78__Names_of_organizations_ANIDA__binary_nominal__2,LIN,-0.005908044496466168
1608,Q66__Seedlings_Selfprepared__binary_nominal__3,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,0.005898893258934889
1609,Q1__Altitude__continuous,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.005871059542870506
1610,Q7__name_of_village_keur_saib_ndoi__binary_nominal__9,Q5__Age__continuous,LIN,0.005796954787223609
1611,Q6__Arrondissement_3__binary_nominal__1,Q5__Age__continuous,LIN,0.005796954787223609
1612,Q1__Altitude__continuous,Q7__name_of_village_thionakh__binary_nominal__17,LIN,0.0057566555256290085
1613,Q7__name_of_village_notto__binary_nominal__15,Q74__Practice_crop_rotation__binary_nominal__1,LIN,-0.005689062303419014
1614,Q84__Years_using_drip_irrigation__continuous,Q65__Variety_Local__binary_nominal__2,LIN,0.005602395945823287
1615,Q6__Arrondissement_4__binary_nominal__2,Q88__Own_business_income_source_Formal_employment_income_source_Transfers_from_migrants_income_source__binary_nominal__4,LIN,-0.005585933572282037
1616,Q80__Plow_weather_self_reason_other__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.005520517161335285
1617,Q0__AGR_PROD__continuous,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.005487835101414953
1618,Q66__Seedlings_Bought_neighbor__binary_nominal__1,Q85__Group_6__binary_nominal__6,LIN,-0.00546103224819996
1619,Q88__Own_business_income_source__binary_nominal__2,Q67__Fertilizer_Manure__binary_nominal__2,LIN,-0.005432508333046204
1620,Q0__Has_Education_Yes_No__binary__1,Q73__Machinery_pump_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__15,LIN,0.00537799002595206
1621,Q72__Sold_VEG_Trade_Sold_VEG_Local_trader__binary_nominal__4,Q7__name_of_village_ngay_ngay__binary_nominal__14,LIN,-0.005270602403972524
1622,Q81__Sow_weather_self_Sow_reason_other__binary_nominal__3,Q74__Practice_manuring__binary_nominal__2,LIN,0.0052348121231859624
1623,Q0__Education_years__continuous,Q85__Group_1__binary_nominal__1,LIN,0.00522236271934362
1624,Q7__name_of_village_beer__binary_nominal__1,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,-0.005184161810209586
1625,Q95__Dislike_not_knowing_future__ordinal,Q7__name_of_village_thionakh__binary_nominal__17,LIN,-0.005181553827429969
1626,Q66__Seedlings_Selfprepared__binary_nominal__3,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__12,LIN,-0.00509388236295999
1627,Q73__Machinery_tractor_Machinery_pump_Machinery_sprayer_Machinery_daba__binary_nominal__24,Q81__Sow_radio__binary_nominal__1,LIN,-0.005076326061069446
1628,Q95__Dislike_not_knowing_future__ordinal,Q74__Practice_manuring__binary_nominal__2,LIN,-0.005076301118710303
1629,Q73__Machinery_tractor_Machinery_sprayer_Machinery_daba__binary_nominal__26,Q69__Use_pesticide_or_herbicide__binary__1,LIN,0.005067303922075435
1630,Q84__Years_using_drip_irrigation__continuous,Q73__Machinery_draft_animals_Machinery_sprayer_Machinery_daba_Machinery_hoe_sine__binary_nominal__5,LIN,-0.0050589872287410305
1631,Q82__Irrigation_surface_Irrigation_drip__binary_nominal__4,Q74__Practice_manuring_Practice_crop_rotation__binary_nominal__3,LIN,-0.005025586776621328
1632,Q82__irrigation_surface__binary_nominal__3,Q74__Practice_crop_rotation__binary_nominal__1,LIN,0.004987518318111489
1633,Q1__Altitude__continuous,Q72__Sold_VEG_Local_trader_Sold_VEG_Other__binary_nominal__2,LIN,0.0049780579162063705
1634,Q1__Altitude__continuous,Q7__name_of_village_darou_Ndiaye__binary_nominal__2,LIN,0.004878240485880256
1635,Q81__Sow_weather_self__binary_nominal__2,Q66__Seedlings_No__binary_nominal__2,LIN,-0.0047624717268680205
1636,Q82__Irrigation_drip__binary_nominal__1,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.004719651264508955
1637,Q5__Age__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_hoe_sine__binary_nominal__13,LIN,-0.004703575002765009
1638,Q0__AGR_PROD__continuous,Q73__Machinery_pump_Machinery_draft_animals_Machinery_sprayer_Machinery_daba__binary_nominal__22,LIN,-0.004602214764864454
